A,B
44,0.5115735860539606
85,0.5282943427515069
36,0.8705023566061649
83,0.022150215987903232
47,0.13645170090788883
53,0.1706786800543738
47,0.06288139752480404
5,0.6314832840909547
33,0.22959986070314797
62,0.5766698345603726
77,0.7826122035924328
47,0.408528493289268
22,0.7688502743300797
83,0.7778685506436234
12,0.26342306574065766
46,0.015744597403064886
43,0.10328185320633232
31,0.823523740170793
25,0.40530731501412387
52,0.8390960161184698
13,0.5475143203468078
51,0.19739538772171028
35,0.7122372570940032
7,0.5581863426325874
39,0.35180521214714555
85,0.08771699544953038
21,0.10229835615644034
15,0.18851161414637874
90,0.6729311192575993
59,0.7279714221161645
59,0.630915852765238
9,0.3372683877001952
24,0.4404700431552788
30,0.7095597779464339
20,0.6598550700369441
90,0.7730135309127251
80,0.2411375541016264
32,0.004488891299549214
30,0.26644210079889763
89,0.3478914643736166
20,0.960513464292188
35,0.21773227330885236
64,0.8264043507348094
3,0.6225115289831318
67,0.16753664789945677
89,0.403504810673628
3,0.5101586572521946
8,0.3441501636512314
29,0.22615011808108854
44,0.25285093967537076
3,0.5852057653356155
68,0.6881060525940518
22,0.46897125864743217
15,0.9417358367463845
21,0.7285664261668716
71,0.8917579659017125
47,0.47566354628833774
61,0.014882927955808034
96,0.592070529607183
59,0.818259379475355
79,0.5365350592898077
4,0.5679010481767712
79,0.9749708958316229
6,0.36614218437499446
50,0.8018728188715667
64,0.5050742394764458
8,0.46371100382843267
81,0.14557706310565488
44,0.7483950835810464
46,0.8232944222219537
66,0.43087744507692527
23,0.7635305933739036
91,0.5811207867998326
9,0.25755431463883594
72,0.9237155278878894
76,0.6967714136970251
47,0.8783346176787288
34,0.2814644256327721
53,0.9163631893465659
86,0.3646668612081466
80,0.00953188592829779
70,0.07502843796483816
15,0.08933848439927827
52,0.2071433682052718
39,0.18652198578233636
99,0.057893994031219975
19,0.8953924323329719
87,0.8283100836999623
68,0.7628232330168283
44,0.4791333961146298
5,0.42514815382226623
91,0.42536448540333804
68,0.26176740986618585
48,0.6082576135052347
38,0.05907965104670754
1,0.6587839108946044
38,0.5138574638532055
20,0.816520220384116
39,0.9727419368300826
81,0.8766101378732112
53,0.7199241447494895
11,0.43278341264302933
80,0.21452426203995056
36,0.6648733172066646
37,0.20159910900618738
14,0.020258949926694192
6,0.5732329811963177
77,0.3941304117702151
49,0.8760186663693257
64,0.6457800612296395
66,0.6472501035622416
43,0.7878930476363378
30,0.33565200113679405
42,0.9581719516331904
76,0.22132149146456204
47,0.8716798968258404
81,0.9108410016540908
80,0.03904037686438666
80,0.6318221036286283
60,0.7494208399999074
74,0.9538304046254917
83,0.2513788991381001
9,0.5618501754971416
28,0.773117467772554
47,0.14835551942778102
97,0.8529821295563239
80,0.40363803141925925
61,0.6397508454669215
12,0.04203809896272159
43,0.22293613875072538
46,0.47818499199279574
63,0.28920954251691533
90,0.9578432528836041
52,0.7949325034666677
89,0.8648799200031634
91,0.46631790578647814
76,0.47364206768778505
75,0.8051890127151546
43,0.3875327407854152
27,0.48084930311157126
1,0.5285897321342758
56,0.6071576778822879
56,0.6499704914329989
33,0.6807517367598541
86,0.4440092614240725
57,0.2951468550824913
51,0.9201541389754487
28,0.826721697688276
34,0.00343739316806857
74,0.512923420993016
47,0.274603045865652
32,0.6427289889300237
74,0.5026398353747431
72,0.021166468765679958
77,0.7277725282408528
8,0.2753867689183397
47,0.26023651913370516
66,0.03192611742417817
92,0.8283361655839959
82,0.578839510617523
35,0.4848427169505899
95,0.6758128074642507
70,0.34537008659859025
91,0.5694744789871892
43,0.24927340806025622
81,0.06295514386099421
59,0.5613433519938824
62,0.22119171977173835
4,0.7500421809753812
86,0.45184315925716645
85,0.25039847954722805
89,0.6083458679415455
75,0.11662078823720046
39,0.7614238806234752
18,0.4521779562932078
46,0.8126456283006767
64,0.13809637004149478
66,0.382542276666925
90,0.18002968611015346
17,0.06119556931988768
49,0.955347637796717
29,0.7266485529438995
65,0.325605277488241
4,0.2461503700859886
92,0.20432191704096647
96,0.04301045294637029
41,0.10266935981814829
83,0.10290716746736717
93,0.6662649795309608
4,0.5947076245654315
49,0.5681933903036063
84,0.7344630096059506
57,0.25117225597403636
78,0.3424750090463061
83,0.12670167763714835
7,0.5877108640638118
30,0.9329055593037736
11,0.8631378330253244
20,0.5549988113902569
93,0.6446077305001534
61,0.9923089744981199
90,0.5173547216332831
89,0.8705882120678313
32,0.5006572624031138
25,0.047868389520324794
89,0.9346614420528796
99,0.11188027821522117
39,0.7041880091261081
64,0.23795895205810458
58,0.9010366972913528
14,0.20048883546062768
0,0.14007438628128177
10,0.43871295786233144
54,0.49668076530303873
1,0.8189274849357018
64,0.7624027564191151
94,0.3282688137894195
43,0.384949812705199
15,0.5766703615904861
21,0.5515760255202679
17,0.8620465973499472
46,0.47247379255615574
80,0.8935090073982889
29,0.20507167597334752
9,0.867625754364031
98,0.3042926057459935
57,0.7892576563297266
61,0.5653873888194867
84,0.8755618670767878
79,0.2312537653255612
5,0.7014989935973923
66,0.8489596956054914
40,0.776690487057804
42,0.5659993376495135
84,0.6753992050667693
76,0.1965171010653961
17,0.2164636619194572
57,0.2672905246692787
59,0.8280136938946946
87,0.16743964583979432
26,0.2989226212575452
67,0.9204342319355873
21,0.7552353909983032
23,0.7331256925602432
39,0.4551414348821954
73,0.7023615576405051
65,0.5657278256400061
39,0.07146461873135812
5,0.5765261395033661
17,0.45224727984276647
80,0.11396276303401587
86,0.34426501514984276
29,0.8947973752133859
20,0.8037024813406997
61,0.9139032620081039
9,0.7170797491812857
12,0.6325536620975892
75,0.13923762478431112
8,0.10720963603978251
67,0.24675344586411818
38,0.3141971768764733
23,0.6070355080384942
33,0.8773090806511876
60,0.8907306004990341
40,0.6823566810675253
4,0.5739139681521205
78,0.24438861891072694
49,0.9379444999875705
3,0.6711128285269025
50,0.5334571938800338
51,0.10395638018824971
38,0.8258833099865382
7,0.3489924034656279
44,0.9005866924826634
87,0.1684148625209625
27,0.048595035783959184
26,0.4347280897271678
64,0.07830320862286033
33,0.06180296498891469
80,0.7137322559508825
61,0.2573756549854601
61,0.6388507106836769
37,0.5708326449153699
25,0.1407527353347786
23,0.38577903882257014
38,0.06606388616795444
20,0.42167329775194007
93,0.1823620907039778
46,0.09630929779340092
47,0.31698522955425
12,0.0034192533068624353
2,0.7577690194353354
31,0.15818371126125463
34,0.6258367285044535
18,0.8325822227977804
13,0.9172382801670149
47,0.5575747660612979
85,0.7882838256596386
80,0.45477173319617026
67,0.4901807764250322
44,0.5467721897930649
18,0.6701370358175555
63,0.6699173890176046
65,0.7853779239242381
78,0.6169439846112577
65,0.8826341694103996
74,0.7092360710796437
44,0.928952672002766
86,0.7504367776052382
73,0.7387043452495243
66,0.8603972010686061
68,0.6558101695621497
2,0.17957531883262545
37,0.08296833519911107
76,0.3158261256360356
41,0.8143938695914649
82,0.02170785635685868
39,0.15003961314648717
49,0.10611580539112175
34,0.03717496950370491
23,0.8102838372462788
87,0.2795858426012465
16,0.7289260485786073
39,0.1419121109257202
73,0.40893373091437757
65,0.11646560100850345
43,0.0024804071855365484
22,0.61316223567599
5,0.4809819287996192
65,0.41663625133105886
20,0.07865956325171275
34,0.5882048225186126
28,0.7800010360490587
6,0.06724447328290317
92,0.41345834084018107
52,0.31155647717125257
36,0.8918766435862985
22,0.2626557891741258
96,0.944280666612238
7,0.828402429959034
75,0.10015888372557968
47,0.4806377382403353
9,0.649001478496139
78,0.5930717627886234
23,0.679230320270825
89,0.4263064692710641
46,0.9047427349763678
52,0.2703608476749594
38,0.09410082781727613
66,0.9779738921470502
65,0.6519588305138265
5,0.6591975439919947
20,0.8175266350659952
72,0.4214414466909576
73,0.38623556441954154
35,0.9491450074147251
2,0.38678135581383555
87,0.07847783717416168
85,0.3078294909926853
77,0.8735413282122048
41,0.09496005086977255
44,0.7167052861368456
43,0.26640112751361344
90,0.7457703715727995
32,0.5145544583477035
59,0.6365757209990702
85,0.24319623724327832
92,0.16811861058886035
82,0.06330849720759724
82,0.8255767908246967
69,0.7104846038369663
82,0.29335214153649847
76,0.8369133653427483
25,0.8336966637978667
85,0.1377591441593422
20,0.7136874338704559
99,0.29228189585775166
1,0.4671893718067438
46,0.43014481269593474
29,0.6001837495414429
26,0.34713201956133033
70,0.07325396227838732
19,0.6726501579108021
49,0.9605709583358356
94,0.6678677416728884
22,0.5396053042197057
12,0.16362154561931397
80,0.6251778096090063
3,0.6110868622761091
13,0.6187531242905494
19,0.8923130723923558
12,0.7163200671506966
2,0.7833998663782615
89,0.31333889939650494
89,0.27037501448116186
81,0.20678091374033114
95,0.7783709022792398
77,0.6985884881024731
46,0.3420939687542398
2,0.14110606859230923
0,0.8466673059743484
89,0.3842779850874257
23,0.18974921407136935
34,0.14441061202632088
13,0.9196798642657208
66,0.13016325623062086
12,0.3596734514588126
46,0.6321914999056846
49,0.40807631353019724
77,0.4774604663969747
84,0.8026217869330052
25,0.9992344805031821
2,0.46721778194868246
50,0.37882698110775415
39,0.40676290537306137
67,0.3691085673425756
35,0.4737713712347449
50,0.33310815580500897
0,0.46261653456774954
32,0.9454571811736526
6,0.286213222198637
51,0.6518747203337909
10,0.4869335736481659
26,0.732396352261825
13,0.4722920580273572
85,0.16054232439230054
79,0.8724187356905001
45,0.6757670695988696
75,0.5258708330077921
9,0.8310837198699162
23,0.9761855923191172
60,0.4093993684456526
17,0.353061197958216
85,0.7535922400382226
8,0.45460552867984116
16,0.08576887249856191
57,0.35441492365718186
12,0.8086321060786916
49,0.7066941819928207
5,0.862843716102112
84,0.14662652948327803
50,0.24392161368583676
35,0.2147352662805495
70,0.9713328228509001
99,0.16892441081599352
24,0.5979300556555821
10,0.6329135985603414
43,0.6188934196048248
13,0.6916630400287106
28,0.4839216457614428
73,0.08368828206787293
49,0.7012361094184765
4,0.28110486544084234
71,0.07587193640664969
68,0.1697859813232745
87,0.28721960241181466
56,0.4324395728085614
25,0.8613235291898377
5,0.5365025577064402
15,0.4719672547955789
59,0.19125780098221556
99,0.9592627181901355
11,0.9085159284000252
74,0.81607723009653
2,0.3231512282574174
62,0.5616276242981295
63,0.3888469992692182
61,0.4029141456670594
5,0.07213135576382834
18,0.14004458237053918
17,0.961168786175636
79,0.6100838202568328
86,0.006309608230303465
42,0.8091859576919194
72,0.08704161925612441
2,0.7081557581053884
71,0.6208490216263253
37,0.06295126060008749
67,0.530939170609036
75,0.047435308139569976
43,0.064389749621104
94,0.05117883813834734
88,0.2554412369535961
79,0.8017692820935373
62,0.36245473330367106
41,0.6395382462166737
63,0.1248490127362164
53,0.9328647440817266
77,0.5042407754310588
76,0.024594898751345684
70,0.5374066635719097
75,0.1845301258684715
36,0.1958164209307658
3,0.6003745037415924
1,0.22638349619206433
98,0.2139810714334639
43,0.5409598382274265
66,0.2354594514210786
67,0.11051260471149105
75,0.4082569153616158
82,0.05199843819421901
73,0.9053230889916385
61,0.45153741593479113
0,0.013094686776569775
16,0.22465208430410954
15,0.9578178476911795
8,0.4963909013435578
52,0.3588896693483432
72,0.31511150771587093
58,0.4169706516799798
8,0.2117644037729446
11,0.7491270523420469
40,0.5083051980362718
14,0.7514336721662703
65,0.2543817184265261
74,0.0014524251227284735
10,0.9662290014954912
7,0.5120660977655875
54,0.07973924471318639
95,0.10375122365797962
5,0.43467813981720804
52,0.6952642238873091
19,0.39664184324942087
38,0.820152496855609
98,0.329059481086424
71,0.045605398688094545
33,0.00829116404497221
56,0.8594442932607452
18,0.9844622759048791
70,0.1327988521167942
30,0.06204076513246304
81,0.9144076392000935
39,0.10075639954578197
13,0.2284041874489806
99,0.8016470908862335
80,0.9979843233194875
36,0.4860138894260627
43,0.21077078902175161
8,0.8477180165165232
57,0.39431150890691924
19,0.27264227335407865
91,0.4904165571273068
49,0.8557982702764659
19,0.23300081849282606
35,0.4238345496333623
26,0.44424368715112383
71,0.8327642378998564
31,0.676005186492284
0,0.7804866185530004
16,0.6933857847828546
8,0.5926759050960652
83,0.13240922191847126
44,0.8329491896148372
95,0.6072787122506597
65,0.7011716178478266
31,0.7787479841261277
44,0.3116998544848967
8,0.4373144152664098
29,0.5412906688120106
83,0.34282247162703416
37,0.2585368230404347
59,0.7768327379845397
0,0.7537320733937737
4,0.8317992872699389
62,0.6966949957072696
98,0.3117273009816357
35,0.32700226624125983
64,0.5277941787299784
77,0.8355954572545067
72,0.346293163958186
93,0.7659390013253908
23,0.30569259060611254
3,0.338525382883627
77,0.7523658861706842
88,0.6785753444784611
67,0.20822838109862074
24,0.8270212316501486
73,0.7846104076378139
98,0.7974180903581874
6,0.4703511788750919
12,0.3286396230955567
67,0.8497818054315455
42,0.5882129660150903
56,0.9309793980999246
35,0.2538270330829978
13,0.9756266163924744
81,0.37921804266008274
71,0.38447180743542686
95,0.23881664936476898
26,0.965025358448634
36,0.039714237460713675
86,0.473357631189503
70,0.36548159310558326
75,0.15926330419233004
24,0.7132434418894253
66,0.898321097008266
89,0.24356925253321093
3,0.49765515846322506
99,0.5782139642500606
78,0.39048893834083975
95,0.9215381302811209
92,0.46151619509574326
73,0.9827802398869304
84,0.29520514764212724
15,0.07324729973864352
18,0.5749672650431362
28,0.8233400583593471
50,0.3883914334824726
17,0.18509886298468348
57,0.7382400010685095
43,0.2708851022635428
15,0.7697376931711991
64,0.2623215026256712
1,0.5572882387093523
55,0.8876771412728321
78,0.20461707180019317
27,0.8206944686534394
64,0.26542967198469436
4,0.6606648812097858
21,0.24371279706286553
99,0.11456931094363432
12,0.6640232796221867
64,0.5948881951359988
15,0.40148355019577064
85,0.036682394833778
63,0.47527926789098096
31,0.14870650537438568
79,0.35947164104387064
50,0.586197976358219
78,0.9393523707641754
57,0.5113119625917971
45,0.19478302731161146
51,0.946226305331217
62,0.025909956803524148
75,0.6428201328413243
59,0.2623921147058761
64,0.7575101479097478
80,0.3312231779014774
54,0.428746440230267
56,0.7704167131947548
91,0.8978185784528946
70,0.18255344127254614
72,0.2962924130619653
85,0.004324776520069018
25,0.8565716028944406
11,0.9471282505146061
70,0.2794456775721794
45,0.38455507061250005
46,0.4289565051406513
78,0.4097518656668081
37,0.3928753479199999
20,0.47587462154816884
13,0.15378359033701805
1,0.05768000176596755
71,0.7235265071768845
69,0.8465660101967938
32,0.8101927791651462
5,0.6266264865013641
89,0.9688112372353255
36,0.0015431119531980064
13,0.31954231215203877
36,0.31001611113993366
7,0.3496729472423513
76,0.7999896039442472
12,0.35149657453627736
39,0.5270835822005147
91,0.6139398533880376
57,0.8453832412299214
17,0.6158615771389914
56,0.38130649300301933
82,0.6947421554060771
37,0.5155355786738632
31,0.528402234237881
85,0.3351525367496392
65,0.0016075182078012507
76,0.3558469476700842
86,0.30271792931347086
24,0.10033903419065382
91,0.1986361979148109
57,0.9808900781288157
74,0.27981695284110664
32,0.5181580345499086
87,0.5493326162702572
65,0.5600300563927622
29,0.04732813512017742
80,0.7714621827423519
33,0.7303450242738673
85,0.977192136569413
68,0.18469126258576507
47,0.5537913051271066
39,0.8038302269241029
50,0.12434602042260978
79,0.7895707679600563
12,0.2699632839407191
89,0.28084607597327416
30,0.9455955550685323
38,0.3138730905896747
62,0.5842374118758955
47,0.44009295328443876
86,0.07815932725328778
47,0.9504825611858913
60,0.21372523996926396
11,0.2676945267997012
77,0.37724655583520883
55,0.4985359942104761
17,0.1442857160662001
26,0.6299365890172232
27,0.5147024934764214
81,0.3030103275294368
79,0.692651802512543
51,0.5140801420925716
15,0.8406856360772509
76,0.8554047957032711
57,0.9801066972511349
92,0.06733575782885681
8,0.405178640435537
25,0.5015189741509437
27,0.2338098658510217
76,0.9220351905419086
35,0.08812838466295381
8,0.42850609469060497
46,0.18519072132686054
77,0.6821388108336502
50,0.7049923311404176
75,0.8725140154731676
56,0.4089705651674749
31,0.7751103779918419
66,0.5495805679378879
56,0.8122709099914872
53,0.08537899122871928
15,0.4634476533919759
61,0.15056059228032237
83,0.79035548454146
95,0.15267138536895208
55,0.008060370509283765
22,0.9295237399517305
16,0.48459831618965643
79,0.9851908879259743
37,0.45299723436097006
71,0.5907926366806492
82,0.7441752958773831
29,0.28079833827536604
57,0.13285639886178646
97,0.6611295130510244
77,0.510686809890253
21,0.8268011652261965
16,0.04506879253633134
14,0.5447701071024226
47,0.18575589464324527
31,0.6173174446987222
76,0.7604397704622524
84,0.26301019192560804
39,0.4817886799915987
96,0.42020416625930346
56,0.7548708086110854
57,0.5998677862032842
90,0.12070739925592289
98,0.9767481114486195
15,0.9123375092310262
27,0.5787200130047867
97,0.7774769106115064
0,0.01997049024933495
40,0.20149182415311406
47,0.7678630283216193
30,0.1061880136228941
35,0.0427266770737148
32,0.6157159151077976
32,0.034241794283108584
81,0.18311384048477586
22,0.07998191943765853
59,0.5342715815581619
86,0.6769342437673577
78,0.18330919430525072
89,0.4687576216594107
29,0.020171073355471303
88,0.26466036289041217
44,0.17960435174000444
79,0.16596435891575712
38,0.2250199810575283
44,0.8053440652986162
77,0.949750594048409
80,0.7060522949050003
11,0.07225550234206612
92,0.6281638122339909
31,0.7341153358214928
55,0.11112532375034734
23,0.2943227734070001
12,0.4283813218235075
19,0.31072398996465966
78,0.5183183906590592
55,0.13092019949577327
52,0.444749403205394
67,0.7332802422826957
53,0.46093324296446403
33,0.2104349096741619
27,0.8021125390422558
49,0.3943955844815694
1,0.4250924005807496
93,0.3576235194887437
25,0.2897316340920709
50,0.6019479330851377
46,0.18780729913657523
25,0.7692296937752868
83,0.48169949619143515
91,0.8835874966072365
83,0.938890844609923
74,0.38297297950131093
73,0.15882321174779568
60,0.5052600644478066
22,0.270451776049464
36,0.4265229540366774
40,0.37744287224380635
51,0.45047214853906037
82,0.4985655925254606
81,0.6274288931876342
48,0.0038139696066361584
26,0.2564203748715669
5,0.1702542115620309
73,0.7104466596661444
65,0.8323271779288098
23,0.7257564575085144
37,0.9746638124325798
27,0.07724752963137571
27,0.4647542371501191
65,0.8993702712095288
60,0.3190883647669158
45,0.8023171076020741
68,0.5617406700828289
74,0.9785566727094736
73,0.37102195224782486
42,0.41716725809323973
58,0.16380649928762114
1,0.15964013187508208
14,0.8610022970484056
36,0.4072951257552512
70,0.6204655331762149
19,0.7522522457236687
97,0.43824323608194937
34,0.9537839945312803
33,0.9381736787191552
85,0.6801183027083075
30,0.9952078133146857
86,0.0026484973454655725
18,0.009252703476531399
67,0.0675348153947043
23,0.9435198285934199
83,0.6048345440026613
38,0.9277223920624063
91,0.12709817235745913
53,0.031978667585295106
38,0.5432822524800961
16,0.17521938309766638
18,0.8598338778389958
47,0.42040939029009317
34,0.7704567613236583
31,0.5164388349001889
46,0.5286704546524763
46,0.6818450082420833
63,0.3354518250142079
45,0.9488473012702152
34,0.4004101063350832
93,0.39804238342659204
16,0.7074222409595151
41,0.6362518578072573
28,0.9957816131334505
69,0.8502308095704831
16,0.284590786077319
80,0.10155261277236449
13,0.10662718014627481
23,0.3616087749187865
56,0.47718599511404236
49,0.6371240915102986
56,0.8577260353626172
60,0.989540482155315
38,0.40871599851711693
54,0.5455803735863569
95,0.6007473203296312
35,0.5585617424071002
36,0.09031308523302439
13,0.1150406679617707
26,0.8887554838552338
82,0.6755840026169899
30,0.6787611110100816
72,0.814781751666262
80,0.0841416131720405
82,0.4154799489621266
43,0.24667442456452882
67,0.6608066319313912
47,0.21493489482624295
56,0.6921248759148576
74,0.38790046579068294
21,0.4394055381664016
3,0.8180127968237625
80,0.3481670244508953
71,0.25659920210557174
45,0.8502647733647404
58,0.6853990887200294
33,0.40389557908901064
10,0.4985609207635904
30,0.34785806885923554
10,0.5512089886254938
55,0.13869581630795202
37,0.8884420994451344
20,0.5540480285762704
93,0.3852689393048283
9,0.5715936872470707
25,0.16119265186893494
90,0.07847281768188286
7,0.5481261365803932
7,0.07049671195643692
59,0.6608693228423563
71,0.8002415319195989
33,0.9883673897941805
15,0.7692438669229463
12,0.9741252056181506
86,0.022182895962645777
75,0.5588476219221886
90,0.16473672452049326
21,0.2451353115777487
95,0.7345354249003002
26,0.25282603224946043
63,0.17981157389965008
1,0.3718452040838621
96,0.08325477688147043
25,0.14649396283572658
91,0.14645050189906206
82,0.2260565339923466
68,0.8707015411238852
96,0.29523668236258915
83,0.27386805670470127
29,0.12598839805234208
7,0.016105181650839295
37,0.16037884319083395
60,0.7229712577026338
80,0.9698463018984564
64,0.7438139674609804
66,0.8532276768062406
45,0.7867456604909739
89,0.2960522575002664
94,0.7312301789879354
71,0.7505870499818257
42,0.2585638016636641
58,0.9206536239360076
45,0.9979471746212265
71,0.5612972547074084
34,0.31659514659049104
38,0.357610628324075
91,0.5824436412946349
50,0.00777969597676631
3,0.30833651450672295
79,0.04900411139616423
76,0.6241798164211598
83,0.6040536356399262
50,0.59104805132248
4,0.15099067313428893
54,0.9445591744081899
19,0.5342288002112081
23,0.555861998977148
35,0.544259245509799
33,0.5244130896854032
53,0.9384279334239114
33,0.6020242052244974
82,0.48512521493605154
16,0.7664451770239208
4,0.25146249892689443
88,0.19201002793867983
17,0.4392126438055427
54,0.01568564593175903
52,0.29351700625629196
49,0.4200744118648231
71,0.578698729430628
90,0.54320343828115
78,0.36740187634770005
44,0.34326307939697587
12,0.00131878102598737
15,0.8811127466145868
85,0.23127369992571922
83,0.3580031586173873
12,0.020254980498601194
19,0.9568431474908649
65,0.4945725436739744
98,0.023272479326935214
46,0.2511940325346127
18,0.8792625646014947
44,0.3757016146832516
36,0.6894051223007635
53,0.6138507051178518
5,0.47193836473597517
13,0.8332187975148039
3,0.040354297655505356
85,0.9124236146852648
54,0.7180554076747814
99,0.8637137666355189
33,0.016932448012403456
26,0.08479459327420047
6,0.20587883847237365
2,0.5935607978578687
46,0.09242089545006738
96,0.9315470023145945
1,0.7485941013443189
79,0.807596247622146
24,0.5838500085388841
59,0.6309480694387494
78,0.22105784077481072
23,0.9100413015371078
14,0.6489178168208597
94,0.41774018209390973
13,0.8816719759714208
53,0.863821878200766
77,0.0005392141828836072
5,0.9248375351551917
77,0.3634271941074746
80,0.42214688715284043
17,0.08531346093837089
19,0.877577140721635
61,0.5392046580601082
80,0.9057042143945822
79,0.7808156806834191
39,0.8979813248029107
38,0.94825863593464
51,0.885904362882252
31,0.20983527968677818
72,0.07011253319184851
26,0.6202531719841266
51,0.155056232105386
96,0.8631066211261166
62,0.9474562978512898
73,0.12127683788862076
62,0.23583932876470448
16,0.6252251083250769
48,0.7252579160349775
99,0.512312136252672
80,0.36903247339847567
81,0.30602493425102506
22,0.6659681142775427
97,0.7445614883589383
71,0.288836110462106
12,0.32599580172755027
22,0.4600673571192504
56,0.45021698294512924
61,0.8426546514946064
53,0.43690954095222334
19,0.9784093450729816
85,0.3109633712318206
51,0.692820806668275
22,0.7589362553937489
34,0.6304039675629137
66,0.36704776063149624
33,0.25741525356446915
32,0.6042821625403519
45,0.6586311866097739
80,0.25762218636466405
44,0.3364891047645632
18,0.8620629866289782
93,0.8105125378205931
86,0.1837807984773907
14,0.9333558343997098
77,0.6280328465319246
65,0.49675478172823184
38,0.20086454705573697
17,0.7301951730571267
69,0.9207951185337818
58,0.06494839331566571
31,0.5207446656280564
20,0.8771320504257929
39,0.9525228990421434
91,0.07213975742788081
26,0.7910548298916124
1,0.2814062397341597
96,0.5415043535956643
79,0.7837324841704867
38,0.545134522676847
85,0.11005991237794877
55,0.5905348614721875
12,0.11781090973865838
55,0.34744377243625224
65,0.558230986057208
77,0.9914149769186129
55,0.7269303155614979
27,0.30330269378816643
63,0.8765523561416741
70,0.22614706417476904
81,0.3839918130043648
63,0.6470213156309124
55,0.41056142878288315
40,0.729576985496534
99,0.6506072326106562
40,0.6672844865780451
99,0.42026374676842604
3,0.05512992728181387
56,0.8727072696019301
29,0.07402280239352854
87,0.46403452432940684
83,0.30194027441803095
45,0.2963309503145394
55,0.22662428998167194
30,0.271652742273756
87,0.9553412919749988
6,0.9720528700719573
89,0.5709245582394721
76,0.5246567082147451
53,0.04836508719621435
7,0.8037354168412573
54,0.1705517831268093
68,0.14258341051628332
43,0.42407092620137377
12,0.34754080552315925
92,0.0966365976124135
19,0.1479342935050515
77,0.9923371202488259
31,0.7348256851894444
59,0.5985571956923029
49,0.30361648727142787
26,0.4284401141382035
24,0.6279835953835684
51,0.7842795799385297
67,0.9464091396024886
20,0.12268045370479519
17,0.1916416989027514
38,0.5675715939780989
14,0.9384933596248536
52,0.45254194036408135
37,0.6339464681621453
47,0.29372547403558336
51,0.8117387690840828
87,0.6052611114244326
71,0.38180836022032927
27,0.542621264998927
84,0.6947571926250318
15,0.21351267223669013
15,0.34144508437210996
34,0.25051047634755264
16,0.96015951294083
72,0.04296814981566066
98,0.056441207594698284
51,0.35573617750430364
92,0.5380267973571077
81,0.3288972408904872
11,0.8569324155426056
82,0.1693834677205186
47,0.36462607471362807
21,0.48795075862496406
48,0.20216464632905584
51,0.2900903236932787
78,0.9474097726578796
0,0.5202270510367544
65,0.8696665294693974
63,0.26936628064889123
7,0.612369495530918
85,0.7632448369032626
24,0.42158678822301987
65,0.6247132022268472
72,0.8632194793521121
72,0.1407850561535955
76,0.3547417570147694
69,0.8239037287270466
93,0.23089628339281176
78,0.5561143116904121
50,0.4380155510472554
52,0.6648971149440673
14,0.6680053460249411
49,0.5784812635490596
70,0.9467803827948791
74,0.1753262763812019
37,0.83508697104092
39,0.48941798387257485
65,0.661812129498723
38,0.27374687957029753
73,0.09461310303632375
16,0.777706039885462
6,0.2517505354447589
38,0.39029304720809377
67,0.04752455169386549
34,0.6502039137100202
50,0.6874486447153116
46,0.9016594320506303
35,0.8910206192960594
63,0.7051357166639431
94,0.3221290573692429
88,0.37462623723848276
12,0.3817017361646863
17,0.12963225034419978
20,0.9472869606287796
64,0.8181644524672113
99,0.14526976238405542
7,0.946463795305265
47,0.8432241152465408
84,0.9188532982333357
42,0.2856444069117128
52,0.3355699391464544
84,0.469925434544209
26,0.22420066657724846
18,0.46542258901899103
22,0.009201685575927931
49,0.8775365710046834
50,0.1622940401520182
42,0.5008478289084516
98,0.9288264927282507
50,0.8209825426116064
68,0.7761245780523243
40,0.6054456393082496
71,0.4362734858843227
10,0.4460373710386337
79,0.08696560300457334
87,0.06478595528996367
84,0.8434385189573517
51,0.40865208760136196
22,0.0540160463774354
48,0.6630542741976521
37,0.6833024004816355
46,0.22744035812900787
71,0.4107195897890684
6,0.5734240685373705
65,0.5962817654622944
93,0.5111154926008104
76,0.36419646107276926
61,0.06882006065058932
86,0.022283615235914267
28,0.4595347380785275
37,0.20294266696180152
83,0.9384888453348599
32,0.6404170177312416
28,0.5855081177172141
78,0.40655185236159996
22,0.3295252593431073
2,0.17980796589049075
92,0.060143084907124944
44,0.6344976422059112
7,0.7792004511245395
85,0.8577626664278046
28,0.7243078314520165
1,0.8969508818981987
49,0.9828065114664124
64,0.9616679679138893
19,0.5922302834425424
51,0.22420000325169653
84,0.10635543247432833
36,0.9939249981064188
71,0.3083902314355582
26,0.033971059254916725
46,0.39104609640774735
98,0.7480997352506704
5,0.890799986493222
59,0.4775638466416495
44,0.2940289151227664
43,0.7784042014942668
82,0.5037683524910184
17,0.08602959119799325
64,0.8877497063816651
24,0.6558070466274785
26,0.03681211854684807
6,0.00905673904359694
43,0.08772157357657873
28,0.8219553917712044
94,0.4813076914402751
43,0.3353011953057039
35,0.24929341237597802
18,0.5068579840382504
5,0.08304022481826856
24,0.6171804600309152
30,0.38052738824457866
8,0.8584400328054972
83,0.7544268541976422
73,0.01836617557402298
36,0.16649806337942907
26,0.4740345139509424
12,0.6586802651598134
40,0.7151259495960555
65,0.8162432629685213
84,0.04921861466008559
96,0.018483200013226453
23,0.6005057333057314
43,0.7238269471944546
97,0.7866961224411417
59,0.1557155845720336
8,0.9687360171685626
1,0.2294290881946348
55,0.2503303799508304
29,0.15428903946738826
